,X_1,Y_1,Z_1,t_1,X_2,Y_2,Z_2,t_2,X_3,Y_3,Z_3,t_3,X_4,Y_4,Z_4,t_4,X_5,Y_5,Z_5,t_5,X_6,Y_6,Z_6,t_6,X_7,Y_7,Z_7,t_7,X_8,Y_8,Z_8,t_8,X_9,Y_9,Z_9,t_9,X_10,Y_10,Z_10,t_10,X_11,Y_11,Z_11,t_11,X_12,Y_12,Z_12,t_12,X_13,Y_13,Z_13,t_13,X_14,Y_14,Z_14,t_14,X_15,Y_15,Z_15,t_15,X_16,Y_16,Z_16,t_16,X_17,Y_17,Z_17,t_17,X_18,Y_18,Z_18,t_18,X_19,Y_19,Z_19,t_19,X_20,Y_20,Z_20,t_20,X_21,Y_21,Z_21,t_21,X_22,Y_22,Z_22,t_22,X_23,Y_23,Z_23,t_23,X_24,Y_24,Z_24,t_24,X_25,Y_25,Z_25,t_25,X_26,Y_26,Z_26,t_26,X_27,Y_27,Z_27,t_27,X_28,Y_28,Z_28,t_28,X_29,Y_29,Z_29,t_29,X_30,Y_30,Z_30,t_30,X_31,Y_31,Z_31,t_31,X_32,Y_32,Z_32,t_32,X_33,Y_33,Z_33,t_33,X_34,Y_34,Z_34,t_34,X_35,Y_35,Z_35,t_35,X_36,Y_36,Z_36,t_36,clusters_bit,clusters_num,theta,phi
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.872,12.65,0.0,2348.607,-6.872,-12.63,0.0,2292.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.255,-39.545,-7.339,2331.906,-25.359,-39.545,-7.279,2348.825,260,3,1.0035643198967394,3.9746383055666863
21,-25.359,5.885,-6.684,2358.178,-37.609,5.885,-6.684,2343.436,-37.609,-7.315,-6.684,2354.54,-25.359,-7.315,-6.684,2382.68,-25.359,37.335,-6.684,2358.503,-37.609,37.335,-6.684,2342.28,-37.609,24.135,-6.684,2353.784,-25.359,24.135,-6.684,2381.335,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2344.01,22.469,10.956,-15.266,2304.821,,,,,37.369,-3.952,-15.076,2353.437,37.369,45.572,-16.166,2367.008,22.977,45.572,-16.461,2331.07,22.977,28.482,-16.111,2354.421,37.367,28.482,-16.511,2374.023,6.915,-56.16,-16.151,2353.188,-2.794,-56.16,-15.911,2304.926,-2.794,-70.539,-15.931,2443.169,6.915,-70.539,-16.101,2512.65,-9.541,53.623,-17.031,2374.086,-20.557,64.708,-17.796,2343.63,-20.557,53.623,-17.501,2356.626,,,,,,,,,26.94,-16.802,-15.456,2305.265,,,,,42.14,-32.102,-14.686,2359.843,-25.359,-25.745,-7.329,2351.177,,,,,-37.255,-39.545,-7.339,2350.367,-25.359,-39.545,-7.279,2397.696,507,15,0.7389724052943992,2.458121718508814
22,,,,,,,,,,,,,,,,,,,,,-37.609,37.335,-6.684,2337.775,-37.609,24.135,-6.684,2346.492,-25.359,24.135,-6.684,2378.503,,,,,,,,,-6.872,-12.63,0.0,2330.49,6.479,-12.63,0.0,2537.472,,,,,22.469,10.956,-15.266,2288.923,,,,,37.369,-3.952,-15.076,2348.16,,,,,22.977,45.572,-16.461,2300.528,,,,,37.367,28.482,-16.511,2355.782,,,,,,,,,,,,,,,,,-9.541,53.623,-17.031,2396.702,-20.557,64.708,-17.796,2333.824,-20.557,53.623,-17.501,2344.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9,0.7899360194526335,2.6378906314642294
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2346.468,,,,,-6.872,-12.63,0.0,2348.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2378.65,-2.794,-56.16,-15.911,2342.984,-2.794,-70.539,-15.931,2361.612,6.915,-70.539,-16.101,2381.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2363.7,-37.255,-25.745,-7.364,2326.304,-37.255,-39.545,-7.339,2353.43,-25.359,-39.545,-7.279,2380.189,292,5,0.9377654070965532,2.5600489468252827
24,-25.359,5.885,-6.684,2346.861,-37.609,5.885,-6.684,2327.093,-37.609,-7.315,-6.684,2587.406,-25.359,-7.315,-6.684,2387.415,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2351.578,-6.872,12.65,0.0,2335.646,-6.872,-12.63,0.0,2390.668,6.479,-12.63,0.0,2412.542,,,,,22.469,10.956,-15.266,2915.371,22.469,-3.952,-15.346,2331.442,37.369,-3.952,-15.076,2348.992,37.369,45.572,-16.166,2306.833,,,,,22.977,28.482,-16.111,2309.238,37.367,28.482,-16.511,2349.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2327.303,26.94,-16.802,-15.456,2309.386,,,,,42.14,-32.102,-14.686,2352.91,,,,,,,,,,,,,,,,,157,9,0.8688249016427773,2.2109830964264168
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2397.479,22.977,45.572,-16.461,2355.914,22.977,28.482,-16.111,2329.084,37.367,28.482,-16.511,2627.669,6.915,-56.16,-16.151,2369.831,-2.794,-56.16,-15.911,2353.308,-2.794,-70.539,-15.931,2327.086,6.915,-70.539,-16.101,2345.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2378.815,-37.255,-25.745,-7.364,2350.831,-37.255,-39.545,-7.339,2330.325,-25.359,-39.545,-7.279,2363.627,304,5,0.9105382707654418,3.7379716589962553
26,-25.359,5.885,-6.684,2364.532,-37.609,5.885,-6.684,2385.426,-37.609,-7.315,-6.684,2335.448,-25.359,-7.315,-6.684,2365.77,-25.359,37.335,-6.684,2377.631,-37.609,37.335,-6.684,2350.846,-37.609,24.135,-6.684,2345.192,-25.359,24.135,-6.684,2378.262,6.479,12.65,0.0,2367.584,-6.872,12.65,0.0,2335.623,-6.872,-12.63,0.0,2362.428,6.479,-12.63,0.0,2352.709,37.369,10.956,-14.946,2359.087,,,,,22.469,-3.952,-15.346,2307.052,37.369,-3.952,-15.076,2352.75,37.369,45.572,-16.166,2377.85,22.977,45.572,-16.461,2338.819,22.977,28.482,-16.111,2326.997,37.367,28.482,-16.511,2393.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2385.935,-37.255,-25.745,-7.364,2354.505,-37.255,-39.545,-7.339,2349.078,-25.359,-39.545,-7.279,2377.655,287,11,0.7789404451650693,3.414911214452105
27,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2350.8,-37.609,37.335,-6.684,2337.592,,,,,,,,,6.479,12.65,0.0,2357.738,-6.872,12.65,0.0,2333.031,,,,,6.479,-12.63,0.0,1845.183,,,,,22.469,10.956,-15.266,2301.307,,,,,37.369,-3.952,-15.076,2356.874,37.369,45.572,-16.166,2328.225,,,,,22.977,28.482,-16.111,2326.114,37.367,28.482,-16.511,2351.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2349.063,26.94,-16.802,-15.456,2327.258,,,,,42.14,-32.102,-14.686,2371.727,,,,,,,,,,,,,,,,,158,9,0.7262315017548405,2.4162338164609496
28,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2329.7,-37.609,37.335,-6.684,2299.06,,,,,-25.359,24.135,-6.684,2352.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2350.804,22.977,45.572,-16.461,2315.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,1.2124802313604608,2.564237737030069
29,-25.359,5.885,-6.684,2371.504,-37.609,5.885,-6.684,2344.267,-37.609,-7.315,-6.684,2334.41,-25.359,-7.315,-6.684,2363.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8435176274888594,3.45645005064957
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.977,28.482,-16.111,2304.028,37.367,28.482,-16.511,2346.077,,,,,-2.794,-56.16,-15.911,2346.311,-2.794,-70.539,-15.931,2332.455,6.915,-70.539,-16.101,2363.083,-9.541,53.623,-17.031,2346.356,,,,,-20.557,53.623,-17.501,2321.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,5,0.8032005217677906,3.508635395284201
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2347.035,22.977,45.572,-16.461,2311.513,,,,,,,,,6.915,-56.16,-16.151,2349.505,-2.794,-56.16,-15.911,2332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,3,1.0286970611254578,2.4099506311537704
32,-25.359,5.885,-6.684,2374.441,-37.609,5.885,-6.684,2352.858,-37.609,-7.315,-6.684,2338.565,-25.359,-7.315,-6.684,2355.872,-25.359,37.335,-6.684,2371.02,-37.609,37.335,-6.684,2349.969,-37.609,24.135,-6.684,2327.674,-25.359,24.135,-6.684,2352.622,6.479,12.65,0.0,2408.665,-6.872,12.65,0.0,2377.393,-6.872,-12.63,0.0,2337.995,6.479,-12.63,0.0,2361.381,37.369,10.956,-14.946,2385.723,22.469,10.956,-15.266,2353.549,22.469,-3.952,-15.346,2334.935,37.369,-3.952,-15.076,2363.394,37.369,45.572,-16.166,2372.766,22.977,45.572,-16.461,2348.56,22.977,28.482,-16.111,2322.59,37.367,28.482,-16.511,2353.524,6.915,-56.16,-16.151,2383.064,-2.794,-56.16,-15.911,2363.21,-2.794,-70.539,-15.931,2339.487,6.915,-70.539,-16.101,2359.411,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2388.694,26.94,-16.802,-15.456,2359.561,26.94,-32.102,-15.456,2341.055,42.14,-32.102,-14.686,2366.952,-25.359,-25.745,-7.329,2383.326,-37.255,-25.745,-7.364,2360.48,-37.255,-39.545,-7.339,2345.623,-25.359,-39.545,-7.279,2366.504,447,15,0.7789404451650693,3.793647662134875
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.872,12.65,0.0,2289.068,,,,,6.479,-12.63,0.0,2358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2324.431,-2.794,-56.16,-15.911,2306.964,-2.794,-70.539,-15.931,2356.393,6.915,-70.539,-16.101,2347.606,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2341.976,,,,,26.94,-32.102,-15.456,2351.408,42.14,-32.102,-14.686,2358.777,,,,,,,,,-37.255,-39.545,-7.339,2326.691,-25.359,-39.545,-7.279,2348.69,420,7,0.8260643349689162,2.2804472006557908
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2351.8,22.977,45.572,-16.461,2338.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,0.8473573518432469,2.0987584255231813
35,,,,,,,,,,,,,,,,,,,,,-37.609,37.335,-6.684,2337.394,,,,,-25.359,24.135,-6.684,2354.036,6.479,12.65,0.0,2354.107,,,,,-6.872,-12.63,0.0,1926.125,6.479,-12.63,0.0,2331.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,1.3105677353225422,3.4986870185478334
36,-25.359,5.885,-6.684,2353.135,-37.609,5.885,-6.684,2321.087,,,,,-25.359,-7.315,-6.684,2377.077,-25.359,37.335,-6.684,2350.406,,,,,-37.609,24.135,-6.684,2337.455,-25.359,24.135,-6.684,2368.388,6.479,12.65,0.0,2362.461,-6.872,12.65,0.0,2328.704,-6.872,-12.63,0.0,2363.294,6.479,-12.63,0.0,2390.474,37.369,10.956,-14.946,2373.673,22.469,10.956,-15.266,2335.63,22.469,-3.952,-15.346,2357.157,37.369,-3.952,-15.076,2402.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,7,1.13271868454432,2.662150708066951
37,-25.359,5.885,-6.684,2348.947,-37.609,5.885,-6.684,2339.103,-37.609,-7.315,-6.684,2351.6,-25.359,-7.315,-6.684,2369.482,-25.359,37.335,-6.684,2352.583,-37.609,37.335,-6.684,2332.502,-37.609,24.135,-6.684,2351.829,-25.359,24.135,-6.684,2370.576,6.479,12.65,0.0,2360.752,-6.872,12.65,0.0,2338.881,-6.872,-12.63,0.0,2377.476,6.479,-12.63,0.0,2394.712,37.369,10.956,-14.946,2357.629,22.469,10.956,-15.266,2334.955,22.469,-3.952,-15.346,2359.672,37.369,-3.952,-15.076,2385.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.541,53.623,-17.031,2378.189,-20.557,64.708,-17.796,2348.317,-20.557,53.623,-17.501,2360.683,,,,,42.14,-16.802,-15.136,2356.237,26.94,-16.802,-15.456,2327.039,26.94,-32.102,-15.456,2351.618,,,,,-25.359,-25.745,-7.329,2409.352,,,,,,,,,-25.359,-39.545,-7.279,2382.626,463,13,0.6984807666481307,2.361779543798727
38,-25.359,5.885,-6.684,2380.526,-37.609,5.885,-6.684,2352.518,-37.609,-7.315,-6.684,2348.377,-25.359,-7.315,-6.684,2377.677,-25.359,37.335,-6.684,2372.761,-37.609,37.335,-6.684,2349.561,-37.609,24.135,-6.684,2340.787,-25.359,24.135,-6.684,2369.972,6.479,12.65,0.0,2390.189,-6.872,12.65,0.0,2358.205,-6.872,-12.63,0.0,2345.238,6.479,-12.63,0.0,2373.773,,,,,22.469,10.956,-15.266,2358.052,22.469,-3.952,-15.346,2357.294,37.369,-3.952,-15.076,2386.372,37.369,45.572,-16.166,2366.029,22.977,45.572,-16.461,2343.11,22.977,28.482,-16.111,2327.309,37.367,28.482,-16.511,2360.027,,,,,,,,,,,,,,,,,-9.541,53.623,-17.031,2346.708,,,,,-20.557,53.623,-17.501,2324.162,,,,,42.14,-16.802,-15.136,2382.599,26.94,-16.802,-15.456,2354.703,26.94,-32.102,-15.456,2346.611,42.14,-32.102,-14.686,2447.248,-25.359,-25.745,-7.329,2385.173,-37.255,-25.745,-7.364,2353.735,-37.255,-39.545,-7.339,2352.609,,,,,479,15,0.7305948248848263,3.4037411072393415
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2337.668,-2.794,-56.16,-15.911,2310.454,,,,,6.915,-70.539,-16.101,2346.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2332.923,,,,,-37.255,-39.545,-7.339,2324.535,-25.359,-39.545,-7.279,2352.834,288,3,0.9272934315845873,2.7471482426390748
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2382.608,22.469,10.956,-15.266,2353.386,22.469,-3.952,-15.346,2343.478,37.369,-3.952,-15.076,2371.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2392.727,26.94,-16.802,-15.456,2357.375,26.94,-32.102,-15.456,2341.807,42.14,-32.102,-14.686,2378.462,-25.359,-25.745,-7.329,2352.442,-37.255,-25.745,-7.364,2328.291,,,,,-25.359,-39.545,-7.279,2343.627,392,5,0.7421139979479889,3.665540495038491
41,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2345.661,,,,,,,,,-25.359,24.135,-6.684,2377.078,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2348.292,22.469,10.956,-15.266,2316.656,22.469,-3.952,-15.346,2325.142,,,,,,,,,,,,,,,,,,,,,,,,,-2.794,-56.16,-15.911,2394.32,-2.794,-70.539,-15.931,2347.146,6.915,-70.539,-16.101,2350.29,-9.541,53.623,-17.031,2347.825,,,,,-20.557,53.623,-17.501,2336.662,,,,,,,,,26.94,-16.802,-15.456,2495.089,,,,,42.14,-32.102,-14.686,2351.897,,,,,-37.255,-25.745,-7.364,2297.502,-37.255,-39.545,-7.339,2344.133,,,,,490,11,0.8716174284459681,4.1551053502229
42,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2344.538,-37.609,37.335,-6.684,2298.567,,,,,-25.359,24.135,-6.684,2272.319,,,,,,,,,,,,,,,,,,,,,22.469,10.956,-15.266,2287.31,,,,,37.369,-3.952,-15.076,2347.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.541,53.623,-17.031,2384.572,-20.557,64.708,-17.796,2345.107,-20.557,53.623,-17.501,2347.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,5,0.940906999750143,2.8406978905459708
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.872,12.65,0.0,2321.338,-6.872,-12.63,0.0,2354.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.012989097857509,2.6293385181294577
44,-25.359,5.885,-6.684,2371.546,-37.609,5.885,-6.684,2353.205,-37.609,-7.315,-6.684,2336.642,-25.359,-7.315,-6.684,2356.354,-25.359,37.335,-6.684,2433.462,,,,,-37.609,24.135,-6.684,2327.158,-25.359,24.135,-6.684,2354.943,6.479,12.65,0.0,2407.987,-6.872,12.65,0.0,2380.788,-6.872,-12.63,0.0,2337.426,6.479,-12.63,0.0,2361.286,37.369,10.956,-14.946,2382.183,22.469,10.956,-15.266,2606.983,22.469,-3.952,-15.346,2323.22,37.369,-3.952,-15.076,2355.138,37.369,45.572,-16.166,2394.172,22.977,45.572,-16.461,2356.952,22.977,28.482,-16.111,2324.626,37.367,28.482,-16.511,2351.058,6.915,-56.16,-16.151,2376.351,-2.794,-56.16,-15.911,2356.662,-2.794,-70.539,-15.931,2336.09,6.915,-70.539,-16.101,2359.35,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2384.076,26.94,-16.802,-15.456,2354.902,26.94,-32.102,-15.456,2331.114,42.14,-32.102,-14.686,2359.671,-25.359,-25.745,-7.329,2373.614,-37.255,-25.745,-7.364,2353.023,-37.255,-39.545,-7.339,2335.029,-25.359,-39.545,-7.279,2357.2,447,15,0.849800812796039,3.8330921032299465
45,-25.359,5.885,-6.684,2343.507,-37.609,5.885,-6.684,2366.129,-37.609,-7.315,-6.684,2361.473,-25.359,-7.315,-6.684,2378.501,-25.359,37.335,-6.684,2346.94,-37.609,37.335,-6.684,2312.102,-37.609,24.135,-6.684,2396.931,-25.359,24.135,-6.684,2366.106,6.479,12.65,0.0,2417.703,-6.872,12.65,0.0,2301.397,-6.872,-12.63,0.0,2437.483,6.479,-12.63,0.0,2354.846,37.369,10.956,-14.946,2356.198,22.469,10.956,-15.266,2332.88,,,,,,,,,37.369,45.572,-16.166,2362.735,,,,,22.977,28.482,-16.111,2346.211,37.367,28.482,-16.511,2358.23,6.915,-56.16,-16.151,2339.635,-2.794,-56.16,-15.911,2328.346,-2.794,-70.539,-15.931,2351.832,6.915,-70.539,-16.101,2392.293,-9.541,53.623,-17.031,2369.347,-20.557,64.708,-17.796,2308.28,-20.557,53.623,-17.501,2350.968,,,,,42.14,-16.802,-15.136,2324.267,26.94,-16.802,-15.456,2338.844,26.94,-32.102,-15.456,2345.572,42.14,-32.102,-14.686,2371.733,-25.359,-25.745,-7.329,2345.642,-37.255,-25.745,-7.364,2351.564,,,,,-25.359,-39.545,-7.279,2392.053,511,17,0.9002408281786751,2.138900998319051
46,-25.359,5.885,-6.684,2329.568,-37.609,5.885,-6.684,2310.029,-37.609,-7.315,-6.684,2364.985,-25.359,-7.315,-6.684,2349.914,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2361.919,-6.872,12.65,0.0,2336.621,-6.872,-12.63,0.0,2378.13,6.479,-12.63,0.0,2395.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2348.158,-2.794,-56.16,-15.911,2332.467,-2.794,-70.539,-15.931,2357.014,6.915,-70.539,-16.101,2426.842,-9.541,53.623,-17.031,2373.432,-20.557,64.708,-17.796,2337.141,-20.557,53.623,-17.501,2352.784,,,,,42.14,-16.802,-15.136,2355.745,26.94,-16.802,-15.456,2335.481,26.94,-32.102,-15.456,2363.333,42.14,-32.102,-14.686,2382.773,-25.359,-25.745,-7.329,2326.252,-37.255,-25.745,-7.364,2312.533,,,,,-25.359,-39.545,-7.279,2350.836,485,11,0.7175048554948689,2.294933433447344
47,-25.359,5.885,-6.684,2350.853,,,,,-37.609,-7.315,-6.684,2342.554,-25.359,-7.315,-6.684,2372.402,-25.359,37.335,-6.684,2351.011,-37.609,37.335,-6.684,2314.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.977,28.482,-16.111,2317.971,37.367,28.482,-16.511,2352.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2357.119,26.94,-16.802,-15.456,2324.762,26.94,-32.102,-15.456,2339.511,42.14,-32.102,-14.686,2378.226,-25.359,-25.745,-7.329,2354.588,-37.255,-25.745,-7.364,2323.705,,,,,,,,,403,9,0.9620254836992744,2.718001244130769
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2348.526,-2.794,-56.16,-15.911,2323.127,,,,,6.915,-70.539,-16.101,2704.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2376.348,-37.255,-25.745,-7.364,2351.633,-37.255,-39.545,-7.339,2333.844,-25.359,-39.545,-7.279,2358.439,288,3,0.7833037682950551,3.9083157939909023
49,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2316.283,,,,,,,,,-25.359,24.135,-6.684,2336.895,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2326.549,,,,,22.469,-3.952,-15.346,2346.714,37.369,-3.952,-15.076,2363.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,0.8014551925157961,1.8688985630355281
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2364.221,22.469,10.956,-15.266,2329.786,22.469,-3.952,-15.346,2352.11,37.369,-3.952,-15.076,2386.039,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2348.432,-2.794,-56.16,-15.911,2333.612,,,,,6.915,-70.539,-16.101,2361.685,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2368.543,26.94,-16.802,-15.456,2334.532,26.94,-32.102,-15.456,2356.586,42.14,-32.102,-14.686,2391.694,,,,,,,,,,,,,,,,,168,5,0.7805112414918641,2.6542967264329764
51,,,,,,,,,,,,,,,,,,,,,,,,,-37.609,24.135,-6.684,2327.569,-25.359,24.135,-6.684,2353.982,6.479,12.65,0.0,2353.756,-6.872,12.65,0.0,2323.223,-6.872,-12.63,0.0,2362.727,6.479,-12.63,0.0,2391.933,37.369,10.956,-14.946,2351.854,22.469,10.956,-15.266,2319.425,,,,,37.369,-3.952,-15.076,2381.084,37.369,45.572,-16.166,2360.34,22.977,45.572,-16.461,2327.935,22.977,28.482,-16.111,2354.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2357.701,26.94,-16.802,-15.456,2323.763,26.94,-32.102,-15.456,2355.067,42.14,-32.102,-14.686,2382.831,-25.359,-25.745,-7.329,2326.451,,,,,,,,,-25.359,-39.545,-7.279,2353.438,414,11,0.9393362034233481,2.528982086139784
52,-25.359,5.885,-6.684,2357.944,-37.609,5.885,-6.684,2333.015,,,,,-25.359,-7.315,-6.684,2350.543,-25.359,37.335,-6.684,2378.334,-37.609,37.335,-6.684,2354.108,-37.609,24.135,-6.684,2340.169,-25.359,24.135,-6.684,2369.911,6.479,12.65,0.0,2390.338,-6.872,12.65,0.0,2359.214,-6.872,-12.63,0.0,2352.522,6.479,-12.63,0.0,2360.927,37.369,10.956,-14.946,2381.672,22.469,10.956,-15.266,2344.606,22.469,-3.952,-15.346,2334.505,37.369,-3.952,-15.076,2379.246,37.369,45.572,-16.166,2400.172,22.977,45.572,-16.461,2360.616,22.977,28.482,-16.111,2341.541,37.367,28.482,-16.511,2375.41,,,,,,,,,,,,,,,,,-9.541,53.623,-17.031,2375.546,-20.557,64.708,-17.796,2363.501,-20.557,53.623,-17.501,2352.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,11,0.823969939866523,3.517536574469372
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2493.064,,,,,22.977,28.482,-16.111,2301.883,37.367,28.482,-16.511,2340.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2373.695,26.94,-16.802,-15.456,2350.969,26.94,-32.102,-15.456,2333.053,,,,,-25.359,-25.745,-7.329,2347.22,,,,,,,,,-25.359,-39.545,-7.279,2331.193,400,5,0.761138086794727,4.016002608838952
54,-25.359,5.885,-6.684,2356.656,-37.609,5.885,-6.684,2332.36,-37.609,-7.315,-6.684,2356.928,-25.359,-7.315,-6.684,2479.678,-25.359,37.335,-6.684,2375.223,,,,,-37.609,24.135,-6.684,2328.858,-25.359,24.135,-6.684,2351.128,6.479,12.65,0.0,2320.227,-6.872,12.65,0.0,2383.892,-6.872,-12.63,0.0,2342.41,6.479,-12.63,0.0,2492.592,37.369,10.956,-14.946,2366.956,22.469,10.956,-15.266,2318.256,22.469,-3.952,-15.346,2352.279,37.369,-3.952,-15.076,2383.302,,,,,,,,,,,,,,,,,,,,,-2.794,-56.16,-15.911,2306.93,-2.794,-70.539,-15.931,2337.149,6.915,-70.539,-16.101,2347.848,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2353.592,26.94,-16.802,-15.456,2329.359,26.94,-32.102,-15.456,2353.876,,,,,,,,,,,,,,,,,,,,,175,11,0.925199036482194,2.3500858378103646
