NRUN,NEvent,Theta,Phi,event_time_ns,clusters_bit,clusters,1_1_t,1_2_t,1_3_t,1_4_t,2_1_t,2_2_t,2_3_t,2_4_t,3_1_t,3_2_t,3_3_t,3_4_t,4_1_t,4_2_t,4_3_t,4_4_t,5_1_t,5_2_t,5_3_t,5_4_t,6_1_t,6_2_t,6_3_t,6_4_t,7_1_t,7_2_t,7_3_t,7_4_t,8_1_t,8_2_t,8_3_t,8_4_t,9_1_t,9_2_t,9_3_t,9_4_t,1_theta,1_phi,1_a_x,1_a_y,1_a_z,2_theta,2_phi,2_a_x,2_a_y,2_a_z,3_theta,3_phi,3_a_x,3_a_y,3_a_z,4_theta,4_phi,4_a_x,4_a_y,4_a_z,5_theta,5_phi,5_a_x,5_a_y,5_a_z,6_theta,6_phi,6_a_x,6_a_y,6_a_z,7_theta,7_phi,7_a_x,7_a_y,7_a_z,8_theta,8_phi,8_a_x,8_a_y,8_a_z,9_theta,9_phi,9_a_x,9_a_y,9_a_z
836,394725,41.86,195.02,69107932304701,479,"9,1,2,3,7,4,8,5",2380.526,2352.518,2348.377,2377.677,2372.761,2349.561,2340.787,2369.972,2390.189,2358.205,2345.238,2373.773,None,2358.052,2357.294,2386.372,2366.029,2343.11,2327.309,2360.027,None,None,None,None,2346.708,None,2324.162,None,2382.599,2354.703,2346.611,2447.248,2385.173,2353.735,2352.609,None,46.08301724897352,190.59144925126967,-0.7080728744939276,-0.13240286684269623,0.6936153727086374,42.39648579479233,188.70058390905828,-0.6664979757085061,-0.10199547340626322,0.7384966972039184,42.814669074056155,191.74292844704084,-0.6654049034175382,-0.13831874253879609,0.7335558874212537,31.810467645739298,190.33440202259575,-0.5185599999999835,-0.09456000000000184,0.8497964066763385,36.440151766904854,195.84028330231277,-0.5714270833333229,-0.16213157894736696,0.8044777433473255,None,None,None,None,None,None,None,None,None,None,39.32841488879333,199.35469533961367,-0.5979473684210621,-0.2100392156862741,0.7735259998682795,,,,,
836,400490,53.13,157.4,69512275592188,288,"9,6",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2337.668,2310.454,None,2346.571,None,None,None,None,None,None,None,None,2332.923,None,2324.535,2352.834,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,57.749448226384644,163.99633117534864,-0.8129458917835599,0.2331648199445943,0.533622660475019,None,None,None,None,None,None,None,None,None,None,52.27275754154258,151.87461053454038,-0.6975378151260355,0.3728478260869407,0.6119031745721205
836,403760,42.52,210.02,69742095279890,392,"9,8,4",None,None,None,None,None,None,None,None,None,None,None,None,2382.608,2353.386,2343.478,2371.348,None,None,None,None,None,None,None,None,None,None,None,None,2392.727,2357.375,2341.807,2378.462,2352.442,2328.291,None,2343.627,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,36.853925434299875,209.01118050022762,-0.5245200000000032,-0.2908799999999974,0.8001672295214283,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,56.46545852355945,204.17810360614905,-0.7604309210526382,-0.3414019607843169,0.5524396034678,38.71166324990666,203.72518451542976,-0.5725462184873849,-0.2516304347826316,0.7803031154537956
836,408878,49.94,238.07,70135491366991,490,"6,9,8,2,4,7",None,None,None,None,2345.661,None,None,2377.078,None,None,None,None,2348.292,2316.656,2325.142,None,None,None,None,None,None,2394.32,2347.146,2350.29,2347.825,None,2336.662,None,None,2495.089,None,2351.897,None,2297.502,2344.133,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37.44240662785252,170.21541528355615,-0.5991200000000036,0.10331999999999908,0.7939648626985931,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
836,409692,53.91,162.76,70193535642140,74,"2,7,4",None,None,None,None,2344.538,2298.567,None,2272.319,None,None,None,None,None,2287.31,None,2347.414,None,None,None,None,None,None,None,None,2384.572,2345.107,2347.264,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None
836,410505,58.04,150.65,70247907543373,4,3,None,None,None,None,None,None,None,None,None,2321.338,2354.572,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
836,415213,48.69,219.62,70566559540961,447,"9,6,1,3,2,8,4,5",2371.546,2353.205,2336.642,2356.354,2433.462,None,2327.158,2354.943,2407.987,2380.788,2337.426,2361.286,2382.183,2606.983,2323.22,2355.138,2394.172,2356.952,2324.626,2351.058,2376.351,2356.662,2336.09,2359.35,None,None,None,None,2384.076,2354.902,2331.114,2359.671,2373.614,2353.023,2335.029,2357.2,38.94799070481681,221.02986808564913,-0.47420647773278685,-0.41265560165976045,0.7777168963672353,,,,,,48.68249343040314,221.7905676038118,-0.5599814264487437,-0.5005153203342639,0.660231183861471,59.08136630783828,227.53870263530723,-0.5791600000000202,-0.6329,0.5138202841460977,,,,,,50.14278694810245,208.46619039089478,-0.6748346693386829,-0.3658898891966686,0.640876554448827,None,None,None,None,None,54.07189455815497,220.08338251598997,-0.619549342105265,-0.5214019607843088,0.5867696379220821,42.65783877110241,220.8038345887217,-0.5129243697478871,-0.44280434782609124,0.7354134214610465
836,419824,51.58,122.55,70883552365196,511,"7,2,1,5,3,4,9,8,6",2343.507,2366.129,2361.473,2378.501,2346.94,2312.102,2396.931,2366.106,2417.703,2301.397,2437.483,2354.846,2356.198,2332.88,None,None,2362.735,None,2346.211,2358.23,2339.635,2328.346,2351.832,2392.293,2369.347,2308.28,2350.968,None,2324.267,2338.844,2345.572,2371.733,2345.642,2351.564,None,2392.053,,,,,,,,,,,,,,,,None,None,None,None,None,,,,,,,,,,,,,,,,14.683209454027885,18.5286980406451,0.2403355263158002,0.08054901960784376,0.9673420750855007,,,,,
836,452909,41.11,131.49,73248170207649,485,"7,3,1,9,8,6",2329.568,2310.029,2364.985,2349.914,None,None,None,None,2361.919,2336.621,2378.13,2395.41,None,None,None,None,None,None,None,None,2348.158,2332.467,2357.014,2426.842,2373.432,2337.141,2352.784,None,2355.745,2335.481,2363.333,2382.773,2326.252,2312.533,None,2350.836,53.28307650528909,94.74372527756782,-0.06629149797571084,0.7988532629196621,0.5978619419387269,None,None,None,None,None,42.2244204822256,133.8381348122394,-0.4654680534918279,0.48473935535216944,0.7405182297224641,None,None,None,None,None,None,None,None,None,None,43.761799754371935,132.41951263351876,-0.46656312625249197,0.5106024930747759,0.7222215333866228,,,,,,41.22428493840898,132.08062192986858,-0.44165131578947137,0.48911764705882754,0.752135654384942,34.50591613477917,123.12325600882639,-0.3095546218487457,0.4744347826086848,0.8240676993688868
836,469453,55.12,155.73,74441634514529,403,"2,1,9,5,8",2350.853,None,2342.554,2372.402,2351.011,2314.994,None,None,None,None,None,None,None,None,None,None,None,None,2317.971,2352.658,None,None,None,None,None,None,None,None,2357.119,2324.762,2339.511,2378.226,2354.588,2323.705,None,None,56.988241855232495,149.74281770489137,-0.7243238866396652,0.42253489249338355,0.544811134127061,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,54.08259645667042,158.05892169153393,-0.7512039473684232,0.3026078431372565,0.5866183791272797,None,None,None,None,None
836,490490,44.88,223.93,76002416383576,288,"9,6",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2348.526,2323.127,None,2704.283,None,None,None,None,None,None,None,None,2376.348,2351.633,2333.844,2358.439,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,48.63457656631429,217.49466300827828,-0.5954621848739446,-0.4568260869565296,0.6608590717097961
836,494085,45.92,107.08,76261847519856,10,"2,4",None,None,None,None,2316.283,None,None,2336.895,None,None,None,None,2326.549,None,2346.714,2363.989,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,45.765214819843415,113.5524516369898,-0.2863,0.6568000000000138,0.6976002221903186,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
836,511055,44.72,152.08,77489022255242,168,"4,6,8",None,None,None,None,None,None,None,None,None,None,None,None,2364.221,2329.786,2352.11,2386.039,None,None,None,None,2348.432,2333.612,None,2361.685,None,None,None,None,2368.543,2334.532,2356.586,2391.694,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,47.13786416528215,150.3852312730836,-0.6372399999999996,0.3622199999999995,0.6802366161858687,None,None,None,None,None,33.12411756155063,143.69603251302743,-0.44038076152303746,0.3235387811634483,0.8374887712463134,None,None,None,None,None,56.23919851784296,151.6902601803562,-0.7319309210526341,0.39426470588234835,0.5557269729845296,None,None,None,None,None
836,511293,53.82,144.9,77506580638958,414,"2,3,9,5,4,8",None,None,None,None,None,None,2327.569,2353.982,2353.756,2323.223,2362.727,2391.933,2351.854,2319.425,None,2381.084,2360.34,2327.935,2354.377,None,None,None,None,None,None,None,None,None,2357.701,2323.763,2355.067,2382.831,2326.451,None,None,2353.438,None,None,None,None,None,None,None,None,None,None,55.673886658011305,142.67454165064527,-0.6567124814264496,0.5007421408674879,0.5639024960914432,51.99375344375201,141.3052144444642,-0.6149799999999871,0.4926000000000092,0.6157473829420689,58.99707756341428,143.41136646843074,-0.6882291666666661,0.510912280701761,0.5150817950359257,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None
836,518926,47.21,201.54,78027815361461,95,"1,2,3,7,4,5",2357.944,2333.015,None,2350.543,2378.334,2354.108,2340.169,2369.911,2390.338,2359.214,2352.522,2360.927,2381.672,2344.606,2334.505,2379.246,2400.172,2360.616,2341.541,2375.41,None,None,None,None,2375.546,2363.501,2352.081,None,None,None,None,None,None,None,None,None,42.215226710054544,200.2615856606542,-0.6303400809716619,-0.23268955111279097,0.7406260562008108,46.174031509682074,198.10549621646356,-0.6857246963562775,-0.22420218785364207,0.6924702302400668,,,,,,52.968050503025964,194.84066259377192,-0.7716700000000006,-0.20447000000000115,0.6022602678244668,56.722929071687894,205.15829557216344,-0.7567187500000041,-0.3554122807017528,0.5486882941386756,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None
836,519811,43.61,230.1,78087066030561,400,"9,8,5",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2493.064,None,2301.883,2340.708,None,None,None,None,None,None,None,None,2373.695,2350.969,2333.053,None,2347.22,None,None,2331.193,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,39.70237589089487,219.07586436475546,-0.49590789473686,-0.40266666666665724,0.7693730665244388,None,None,None,None,None
836,525692,53.01,134.65,78527493173344,175,"2,1,3,4,8,6",2356.656,2332.36,2356.928,2479.678,2375.223,None,2328.858,2351.128,2320.227,2383.892,2342.41,2492.592,2366.956,2318.256,2352.279,2383.302,None,None,None,None,None,2306.93,2337.149,2347.848,None,None,None,None,2353.592,2329.359,2353.876,None,None,None,None,None,53.31066868178772,140.0759312239323,-0.6149635627530272,0.5146284420973122,0.5974758430853895,50.1166422641582,227.84695168126683,-0.5149797570850262,-0.568879668049781,0.6412267719553032,,,,,,37.476847064487174,157.28785016706172,-0.5612600000000202,0.23492000000001748,0.7935992729331153,None,None,None,None,None,47.41461673730817,121.58595947279213,-0.38564128256516184,0.6271952908587137,0.6766881617895724,None,None,None,None,None,42.74326420863599,140.7579884089433,-0.5256513157894748,0.4293529411764725,0.7344023053557951,None,None,None,None,None
836,538214,43.94,196.31,79404410377759,471,"9,1,2,3,7,8,5",2362.528,2348.732,2330.094,2369.767,2372.82,2353.393,2341.139,2369.838,2369.222,2347.75,2316.322,2376.095,None,None,None,None,2390.395,2359.958,2348.539,2378.107,None,None,None,None,2366.325,2353.441,2342.933,None,2381.98,2348.752,2346.979,None,None,2338.612,2349.582,2363.312,43.32269508875441,195.40844103528445,-0.6614453441295486,-0.18229724632213737,0.7275010451626232,39.14675799557577,193.14416572224533,-0.6147692307692291,-0.1435609204073853,0.7755314661773529,64.56080143016177,186.96468373032687,-0.8963781575037136,-0.10950059689613946,0.42955304448884624,None,None,None,None,None,,,,,,None,None,None,None,None,42.660570473532694,198.74599435023808,-0.6417059891106832,-0.21777979981800555,0.7353811136619631,45.10815524334937,186.98371181364706,-0.7031842105263144,-0.0861372549019513,0.705770741377425,,,,,
836,546623,45.8,234.04,80020241285904,511,"9,6,1,3,2,8,4,7,5",2377.634,2361.043,2338.253,2357.71,2380.659,2366.692,2337.124,2356.706,2411.599,2391.047,2337.834,2355.511,2384.667,2359.031,2336.204,2358.544,2371.014,2350.927,2317.331,2351.764,2384.446,2367.477,2342.954,2349.036,2353.356,2364.104,2339.852,None,2374.31,2356.404,2335.958,2356.174,2385.196,2365.797,2342.78,2360.234,44.44916490208248,230.02932189381718,-0.44985425101214116,-0.5366729536024132,0.7138720429586577,46.39352750775708,232.8065477656763,-0.4377206477732723,-0.576812523576007,0.6897013463513213,48.01599182063955,235.87564817641945,-0.41700222882615384,-0.6153461997612414,0.6689231612027038,45.64294582766161,232.6919237096665,-0.43335999999999736,-0.5686999999999938,0.699127613815968,45.12052799746522,217.81403490299644,-0.5597916666666639,-0.4344385964912291,0.7056177405715433,44.942560758532636,237.8628539806017,-0.3757665330661406,-0.5981613573407148,0.7078153030358744,44.44828963267902,237.86109439121705,-0.37252268602540967,-0.5929572338489527,0.7138827405271908,,,,,,47.334677583840865,233.3978477499372,-0.43844117647057723,-0.5903152173913012,0.6777147474353475
836,548733,59.38,250.74,80168080664733,2,2,None,None,None,None,2351.143,None,None,2316.605,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
836,556220,40.01,229.79,80725272068205,4,3,None,None,None,None,None,None,None,None,2400.883,2381.64,2329.394,2352.238,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,46.776618991057475,230.8564573817742,-0.45999628528975045,-0.5651472343812185,0.6848445232247174,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
836,556748,44.59,120.1,80760733868422,128,8,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2351.057,2337.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
836,563038,50.54,117.52,81207811197876,313,"1,5,4,9,6",None,None,2339.084,2427.67,None,None,None,None,None,None,None,None,2352.103,2346.533,None,2401.539,2321.169,2356.011,2348.098,None,2322.303,None,2338.956,2355.546,None,None,None,None,None,None,None,None,2352.165,2341.696,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,45.94217496110985,352.6603295541856,0.7127500000000054,-0.09180701754385885,0.6953840011315287,68.21042760244032,127.27923452351624,-0.5624248496994056,0.7388434903047111,0.3711988486983133,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
836,575925,45.04,161.01,82154882183509,191,"2,1,3,5,6,4,8",2373.812,2347.09,2359.785,2387.283,2391.343,2364.622,2371.272,2401.885,2376.446,2346.29,2363.607,2392.659,2372.685,2336.184,2352.351,2390.903,2381.668,2348.021,2354.978,2390.244,2366.45,2345.345,2354.526,2377.145,None,None,None,None,2371.058,2342.951,2360.978,2386.946,None,None,None,None,45.49361760180523,160.09511282970274,-0.6705668016194287,0.24280648811768957,0.7009887116736218,49.4798693891736,162.9089008708488,-0.726607287449391,0.22341003394946427,0.6497151734076536,,,,,,48.78326561358182,159.40107426434156,-0.7041299999999966,0.26465000000000954,0.6589091899495709,46.78019776372536,166.88311716785222,-0.7097187499999983,0.16537719298245834,0.6847990069645856,46.40799214588095,161.41106211954136,-0.6864829659318691,0.23087950138504001,0.6895185228299379,None,None,None,None,None,40.44613901146021,154.07930920944116,-0.5834703947368434,0.2835784313725539,0.7610161441953213,None,None,None,None,None
836,582253,58.78,163.01,82594554088945,66,"2,7",None,None,None,None,2335.47,None,None,2350.799,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2339.117,2341.43,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
836,600157,43.51,137.55,83898194322536,415,"2,1,3,9,5,4,8",2396.665,2327.349,2352.462,2367.744,2367.202,2383.36,2362.203,2432.975,2350.45,2308.349,2429.958,2385.137,2352.009,2354.274,2353.893,2408.797,2429.412,2311.269,2354.463,2398.283,None,None,None,None,None,None,None,None,2356.583,2733.602,2375.051,2409.298,2354.928,2343.975,2338.745,2408.732,54.04813686662779,242.76272405202906,-0.3704939271255095,-0.7197510373444196,0.5871053518788171,30.11441343788849,307.58517843643074,0.3060242914979685,-0.3975933609958434,0.8650252321783425,,,,,,6.210746250423904,316.8278089690227,0.0789,-0.07401999999999448,0.9941306904024243,,,,,,None,None,None,None,None,None,None,None,None,None,,,,,,17.865158535193316,218.5789434934252,-0.23982352941176935,-0.19130434782610028,0.9517811309557007
