RUN	Event	Teta	Fi	Nview	NviewCorr	Sdet	Dens	DensCorr	NgoodPMT	NhitPMT	SumNpeGoodCorr	SpecEnDep	NupSCT	NdnSCT
811	36122	48.87	204.5	11	11.0241	29.868	0.298784	0.297589	524	347	6291.8	21142.6	1	1
811	38083	52.06	131.89	11	11.0241	29.007	0.307653	0.306422	524	467	18204.2	59408.9	2	2
811	38945	41.72	224.66	5	5.00226	24.7206	0.117403	0.12011	524	277	3868.69	32209.6	1	0
811	49688	50.88	162.68	13	13.0398	30.4473	0.359302	0.355022	524	396	8321.19	23438.5	2	0
811	59113	41.28	150.17	7	7.00621	25.8613	0.189713	0.192264	524	377	7230.5	37607.1	1	0
811	81122	71.75	215.51	8	8.00926	37.9034	0.155904	0.157287	524	410	10847.3	68964.9	3	0
811	87674	51.69	225.88	6	6.00391	29.3019	0.13323	0.135652	524	221	2299.36	16950.4	2	0
811	91610	41.06	143.19	7	7.00621	25.323	0.193745	0.196351	524	334	5237.74	26675.4	1	0
811	102858	49.92	129.23	7	7.00621	27.4852	0.178503	0.180904	524	277	3554.22	19647	0	0
811	103834	55.42	155.02	6	6.00391	32.8799	0.118733	0.120891	524	353	5772.56	47750.3	1	1
811	108602	57.88	145.77	5	5.00226	33.5538	0.0864958	0.0884904	524	431	8604.56	97237.1	0	0
811	112461	55.28	126.51	5	5.00226	28.995	0.100095	0.102403	524	123	1123.67	10972.9	0	0
811	112914	45.78	222.96	22	22.1927	27.0481	0.742851	0.711799	524	493	21714.9	30507.1	6	1
811	112936	51.26	244.5	5	5.00226	23.9836	0.121011	0.123801	524	262	2981.72	24084.8	0	0
811	113426	45.92	221.4	6	6.00391	27.3433	0.142774	0.145369	524	474	36926.5	254019	10	0
811	114469	48.66	195.24	5	5.00226	29.1807	0.0994584	0.101752	524	194	1802.13	17711.1	0	0
811	117148	57.66	157.45	6	6.00391	33.7479	0.115678	0.117781	524	331	6014.7	51066.7	0	0
811	118671	47.76	231.54	6	6.00391	26.3445	0.148187	0.150881	524	341	6340.32	42022.1	3	0
811	132608	40.58	195.92	5	5.00226	25.0543	0.115839	0.11851	524	325	4540.91	38316.7	1	0
811	135157	48.61	111.69	6	6.00391	21.6081	0.180669	0.183953	524	426	12137.3	65980.7	2	0
811	146384	49.26	113.21	8	8.00926	22.4117	0.263669	0.266009	524	405	11767.4	44236.8	2	0
811	147495	45.26	220.38	13	13.0398	27.1476	0.402973	0.398173	524	480	18458	46356.8	4	1
811	153569	60.95	209.63	5	5.00226	35.0227	0.0828681	0.084779	524	303	5930.37	69950.9	0	1
811	157785	49.21	160.62	14	14.0497	29.8172	0.400764	0.39448	524	393	9256.16	23464.2	3	0
811	158884	43.94	135.64	8	8.00926	25.9096	0.228072	0.230096	524	508	36189	157278	13	1
811	159159	44.45	239.17	7	7.00621	22.8929	0.214311	0.217194	524	260	2782.83	12812.7	1	2
811	165185	40.76	206.69	7	7.00621	25.6254	0.191459	0.194033	524	505	21931.1	113027	11	1
811	187111	47.85	217.26	5	5.00226	28.7989	0.100777	0.103101	524	257	2815.87	27311.8	0	0
811	204348	45.2	119.33	19	19.1241	22.7905	0.746982	0.722488	524	518	205586	284553	34	1
811	234912	48.49	209.53	11	11.0241	29.6424	0.301058	0.299853	524	483	18885	62980.7	2	1
811	236262	46.61	145.52	5	5.00226	28.4345	0.102068	0.104422	524	250	2987.67	28611.5	1	0
811	237944	57.54	240.7	9	9.01319	27.5605	0.250837	0.251951	524	475	19563.2	77647	1	1
811	243251	45.35	116.47	10	10.0181	21.9758	0.360311	0.360365	524	462	19673.8	54594.1	2	0
811	243768	60.23	149.48	5	5.00226	34.7155	0.0836013	0.0855291	524	162	1739.01	20332.3	0	0
811	249090	60.04	202.36	5	5.00226	34.6717	0.083707	0.0856373	524	75	516.615	6032.59	0	0
811	250579	43.34	140.29	9	9.01319	26.2428	0.263432	0.264602	524	454	17878.6	67567.9	3	0
811	251022	52.11	217.66	6	6.00391	30.7568	0.126928	0.129236	524	274	4309.89	33349.1	0	0
811	251039	45.6	205.26	5	5.00226	28.2291	0.102811	0.105182	524	368	7811.85	74269.9	2	2
811	251696	65.34	157.24	8	8.00926	36.545	0.161698	0.163133	524	398	8275.72	50730	1	0
811	267674	56.36	158.83	6	6.00391	33.1506	0.117763	0.119903	524	349	5131.56	42797.5	0	0
811	294892	46.8	244.25	6	6.00391	22.3378	0.174767	0.177943	524	317	3835.31	21553.5	1	0
811	306468	47.78	138.68	5	5.00226	28.2658	0.102677	0.105045	524	364	6950.18	66163.7	1	1
811	307961	58.49	214.91	26	26.3181	33.7325	0.717945	0.680232	524	504	34800.4	51159.6	2	2
811	310272	50.47	132.81	5	5.00226	28.5058	0.101813	0.104161	524	260	3386.7	32514.2	2	0
811	313860	41.37	127.5	5	5.00226	23.0904	0.125691	0.128589	524	355	8108	63053.4	1	0
811	314516	51.65	151.01	11	11.0241	31.1681	0.286321	0.285176	524	349	6273.53	21998.8	2	0
811	336152	64.72	131.98	6	6.00391	33.6919	0.115871	0.117977	524	375	8002.67	67832.5	0	0
811	340882	53.79	146.74	6	6.00391	31.9186	0.122308	0.124531	524	398	10558	84781.8	0	0
811	345685	41.1	226.49	5	5.00226	24.1024	0.120414	0.123191	524	337	6205.65	50374.4	0	1
811	362258	45.03	227.44	21	21.1676	25.9188	0.735666	0.707053	524	514	41259.2	58353.8	3	2
811	365501	40.14	139.37	5	5.00226	24.4255	0.118821	0.121561	524	326	5206.69	42831.9	0	1
811	386602	46.05	197.02	5	5.00226	28.061	0.103427	0.105812	524	391	7526.53	71131.3	4	1
811	390584	51.75	164.5	5	5.00226	30.6642	0.0946466	0.0968291	524	100	1106.26	11424.9	0	0
811	395315	57.66	124.23	5	5.00226	29.2122	0.099351	0.101642	524	89	765.78	7534.09	1	0
811	408879	42.83	107.58	5	5.00226	17.8895	0.162232	0.165973	524	373	7275.98	43838.2	0	0
811	411926	46.14	214.3	16	16.0741	28.2101	0.495358	0.484035	524	436	15242.2	31489.8	1	2
811	419034	58.85	148.05	5	5.00226	34.1071	0.0850925	0.0870547	524	347	6645.75	76339.9	0	0
811	429602	55.88	216.6	7	7.00621	32.5075	0.150925	0.152955	524	399	10585.7	69207.6	0	0
811	429828	73.73	212.05	7	7.00621	38.6884	0.126813	0.128519	524	298	5503.1	42819.4	0	0
811	430574	42.35	223.79	5	5.00226	25.1813	0.115255	0.117913	524	388	9915.75	84094.1	1	1
811	439193	59.51	219.49	5	5.00226	33.5743	0.0864428	0.0884362	524	247	2550.26	28837.3	0	0
811	459150	44.65	245.58	5	5.00226	21.0196	0.138074	0.141258	524	383	7102.8	50282.5	1	0
811	475752	51.35	156.58	5	5.00226	31.0293	0.0935328	0.0956897	524	373	7268.24	75956.3	1	0
811	477938	41.82	138.88	8	8.00926	25.27	0.233845	0.23592	524	405	12218.8	51791.9	1	0
811	486943	50.17	148.1	6	6.00391	30.3506	0.128627	0.130965	524	310	4428.95	33817.8	3	0
811	491461	42.71	115.48	6	6.00391	20.5442	0.190025	0.193479	524	466	19516	100869	7	1
811	497582	60.63	213.88	5	5.00226	34.6391	0.0837858	0.0857179	524	246	3299.84	38496.5	0	0
811	498266	41.95	115.04	7	7.00621	20.0796	0.244337	0.247623	524	394	8111.57	32757.7	6	0
811	526575	40.55	196.98	5	5.00226	25.1306	0.115487	0.118151	524	206	2242.58	18980.7	1	0
811	550203	52.65	150.16	7	7.00621	31.5982	0.155268	0.157357	524	357	10228.5	65002	1	0
811	569046	47.6	151.74	8	8.00926	29.2334	0.202141	0.203934	524	441	12516.9	61377.1	3	0
811	583298	49.24	216.55	5	5.00226	29.5438	0.0982359	0.100501	524	258	3690.56	36721.5	1	0
811	583703	46.05	203.72	6	6.00391	28.4363	0.137286	0.139782	524	356	7472.66	53459.6	2	0
811	584301	54.53	233.91	5	5.00226	28.5903	0.101512	0.103853	524	305	6082.9	58572.2	2	0
811	588231	53.34	238.66	5	5.00226	26.7275	0.108587	0.111091	524	273	3734.79	33619.1	0	0
812	12931	40.31	213.95	11	11.0241	25.1279	0.355146	0.353726	521	480	18512.8	52336.7	2	1
812	26119	49.89	108.33	7	7.00621	20.7528	0.236412	0.239591	521	328	5283.02	22050.1	1	0
812	27408	41.21	162.29	5	5.00226	25.5529	0.113579	0.116198	521	389	8346.51	71830.3	1	0
812	48112	44.32	248.91	7	7.00621	19.7457	0.248469	0.251811	521	287	3840.13	15250	0	1
812	51585	58.83	226.3	5	5.00226	32.0966	0.0904228	0.0925079	521	293	4524.02	48904.2	0	0
812	55983	48.24	143.01	6	6.00391	29.0171	0.134538	0.136984	521	409	10293.5	75144	1	0
812	57797	40.02	213.11	6	6.00391	25.0168	0.156052	0.158888	521	417	10148.6	63873	6	0
812	59708	49.15	116.39	5	5.00226	23.4875	0.123566	0.126416	521	258	3017.58	23870.3	1	1
812	87754	41.57	149.44	6	6.00391	25.9966	0.15017	0.152899	521	268	3580.34	23416.3	1	1
812	89400	57.02	225.68	8	8.00926	31.5412	0.18735	0.189013	521	277	3702.41	19588.2	0	0
812	94004	40.57	200.16	5	5.00226	25.3574	0.114454	0.117094	521	326	5114.44	43678.2	3	0
812	104026	47.88	235.85	5	5.00226	25.3185	0.11463	0.117273	521	154	1351.12	11521.1	0	1
812	106908	42.51	145.6	7	7.00621	26.302	0.186533	0.189042	521	514	74765.1	395495	22	0
812	108359	43.38	111.08	5	5.00226	19.3685	0.149844	0.1533	521	424	13940.3	90934.8	2	1
812	112127	47.17	133.77	6	6.00391	27.1745	0.143661	0.146272	521	362	7267.85	49687.3	2	0
812	126311	57.99	207.43	12	12.0313	33.9419	0.292596	0.290249	521	439	13002.2	44796.8	2	1
812	130986	41.51	208.03	6	6.00391	26.0294	0.149981	0.152707	521	479	21092.8	138126	5	0
812	131949	40.23	250.44	7	7.00621	17.569	0.279254	0.28301	521	436	12789.5	45191.1	2	2
812	157634	41.65	203.73	5	5.00226	26.0914	0.111234	0.113799	521	423	12230	107470	6	0
812	162852	41.56	244.13	52	54.5445	20.1645	2.60084	2.34945	521	521	348528	148345	40	0
812	165372	40.29	150.63	5	5.00226	25.3229	0.11461	0.117253	521	131	1150.77	9814.45	0	0
812	170814	43.32	130.9	6	6.00391	24.7586	0.157679	0.160545	521	449	19974.1	124414	8	0
812	172624	63.16	139.4	9	9.01319	34.6997	0.199229	0.200114	521	318	5346.05	26715	0	0
812	204470	58.36	148.95	36	36.8443	33.9673	1.02287	0.947198	521	515	52281.1	55195.5	3	3
812	212246	42.13	239.71	35	35.7759	21.6936	1.55234	1.44036	521	521	142129	98676.2	26	9
812	226705	42.21	202.61	5	5.00226	26.3679	0.110068	0.112606	521	338	5028.52	44655.8	1	0
812	232011	57.2	132.84	5	5.00226	31.2974	0.0927317	0.0948701	521	230	2164.36	22813.9	0	0
812	234677	54	105.6	5	5.00226	20.9092	0.138803	0.142004	521	363	6918.61	48721.3	0	0
812	234892	55.83	221.65	7	7.00621	31.8032	0.154268	0.156342	521	337	7202.78	46070.6	0	0
812	235527	67.72	137.92	6	6.00391	35.8554	0.108879	0.110858	521	372	7034.37	63453.8	0	0
812	237222	49.71	120.4	5	5.00226	25.0068	0.116059	0.118735	521	261	4120.7	34705	0	0
812	238079	42.59	234.4	6	6.00391	23.2596	0.167841	0.170892	521	345	6905.71	40409.8	0	0
812	239227	62.67	115.84	12	12.0313	27.8592	0.35648	0.353621	521	481	22894.6	64743.4	3	2
812	242660	40.9	229.35	8	8.00926	23.4894	0.251571	0.253803	521	509	92377.4	363972	25	0
812	247368	49.8	253.25	7	7.00621	20.0664	0.244499	0.247787	521	241	2783.37	11232.9	1	1
812	250169	55.08	132.28	5	5.00226	30.3434	0.0956471	0.0978528	521	311	5179.35	52930	1	0
812	255154	45.06	199.47	5	5.00226	27.738	0.104631	0.107044	521	212	2133.23	19928.5	0	1
812	255532	50.9	246.62	9	9.01319	23.0801	0.29953	0.300861	521	446	13847.1	46025.1	3	1
812	261580	62.22	123.61	10	10.0181	30.5346	0.259316	0.259355	521	468	18480.2	71254.4	1	0
812	266189	57.78	162.19	17	17.0889	33.4861	0.447616	0.435854	521	471	15814.5	36283.9	2	1
812	277334	44.46	127.68	6	6.00391	24.6335	0.15848	0.16136	521	291	3939.08	24411.7	1	0
812	282537	43.02	147.13	11	11.0241	26.6747	0.334552	0.333214	521	507	42575.7	127773	11	0
812	290084	40.74	216.07	6	6.00391	25.2109	0.15485	0.157665	521	435	10916.4	69238.3	2	1
812	314619	64.44	162.23	5	5.00226	35.9139	0.0808118	0.0826753	521	278	13590.8	164388	0	0
812	316737	52.43	224.44	6	6.00391	29.8936	0.130593	0.132967	521	274	3660.03	27525.8	0	0
812	317361	40.01	197.77	5	5.00226	24.892	0.116594	0.119283	521	439	12074.7	101227	4	0
812	318299	58.4	141.87	6	6.00391	33.3372	0.117104	0.119232	521	302	5232.9	43888.3	2	0
812	321153	49.01	121.23	6	6.00391	24.9713	0.156336	0.159178	521	365	7564.67	47523.5	1	0
812	341527	56.94	220.09	5	5.00226	32.4917	0.0893232	0.091383	521	230	2764.11	30247.6	0	0
812	351043	48.49	235.22	27	27.3562	25.7519	0.980751	0.926809	521	518	54432.3	58730.9	6	3
812	377071	60.8	251.91	5	5.00226	24.0062	0.120896	0.123684	521	350	5979.68	48346.4	0	1
812	391293	40.18	243.65	5	5.00226	19.6935	0.147371	0.15077	521	459	23872.6	158338	2	0
812	408315	56.1	124.55	8	8.00926	28.744	0.205583	0.207407	521	311	4465.53	21530.3	1	0
812	416803	45.31	200.17	5	5.00226	27.9102	0.103986	0.106383	521	308	3848.54	36176.1	1	0
812	418385	52.63	158.87	5	5.00226	31.526	0.0920593	0.0941822	521	274	3877.13	41166.3	0	1
812	421795	49.38	136.26	5	5.00226	28.6483	0.101307	0.103643	521	268	3989.28	38490.7	0	0
812	427316	47.65	145.26	5	5.00226	28.9335	0.100308	0.102621	521	282	4714.13	45937.2	0	0
812	428212	50.87	213.15	6	6.00391	30.6022	0.127569	0.129888	521	311	5088.09	39172.8	2	0
812	442610	62.33	146.33	7	7.00621	35.2699	0.139105	0.140976	521	274	4384.85	31103.6	0	0
812	458901	49.53	138.98	6	6.00391	29.1394	0.133973	0.136409	521	277	3794.27	27815.4	2	1
812	466235	40.71	151.27	9	9.01319	25.5728	0.270334	0.271534	521	457	13685.6	50400.9	7	2
812	469899	53.49	251.7	5	5.00226	21.9395	0.132285	0.135335	521	209	2514.24	18577.9	0	0
812	470198	48.72	116.44	6	6.00391	23.3354	0.167296	0.170336	521	450	16154.1	94836.6	5	1
812	472342	40.85	136	6	6.00391	24.3618	0.160247	0.16316	521	406	8902.59	54563.5	2	0
812	482599	50.17	137.13	6	6.00391	29.1548	0.133903	0.136337	521	390	7644.24	56068.8	2	0
812	482723	45.94	215.67	9	9.01319	27.9979	0.246918	0.248015	521	404	9178.09	37006.2	4	1
812	489619	49.84	163.6	8	8.00926	29.8694	0.197837	0.199592	521	304	4468.24	22386.9	1	0
812	502364	56.09	254.32	9	9.01319	21.5687	0.32052	0.321944	521	407	9526.87	29591.7	0	0
812	508977	48.39	134.49	5	5.00226	27.8801	0.104098	0.106499	521	32	274.306	2575.68	0	0
812	531137	49.83	211.73	5	5.00226	30.1979	0.0961081	0.0983243	521	268	3927.15	39940.8	0	0
812	552806	63.54	123.96	6	6.00391	31.0507	0.125727	0.128012	521	174	2042.07	15952.2	0	0
812	554495	56.31	138.47	7	7.00621	32.0172	0.153237	0.155298	521	359	7743.14	49860	2	0
812	569450	41.04	198.18	5	5.00226	25.4941	0.11384	0.116466	521	278	4112.93	35314.6	2	1
812	573968	45.76	149.63	5	5.00226	28.2372	0.102781	0.105151	521	368	6488.22	61703.6	3	0
812	580578	44.97	229.59	9	9.01319	25.4669	0.271457	0.272663	521	457	14910.8	54685.8	13	1
812	588945	44.29	219.12	8	8.00926	26.8046	0.220457	0.222413	521	382	8340.52	37500.2	3	0
812	593436	46.92	131.71	5	5.00226	26.6599	0.108862	0.111373	521	367	9356.65	84012.1	0	0
812	602146	43.85	229.51	6	6.00391	24.9387	0.15654	0.159385	521	364	6863.13	43059.9	2	0
812	604194	44.65	120.58	6	6.00391	22.9113	0.170392	0.173489	521	309	5023.92	28958.2	1	1
812	611127	52.02	223.4	5	5.00226	29.8973	0.0970743	0.0993129	521	332	5761.15	58010.1	1	0
812	625287	55.06	250.91	6	6.00391	22.7764	0.171402	0.174517	521	245	3278.53	18786.3	0	0
812	635516	51	242.68	6	6.00391	24.5181	0.159226	0.16212	521	333	7629.56	47061.3	0	0
812	640511	40.23	151.22	5	5.00226	25.3031	0.1147	0.117345	521	157	1479.34	12606.7	1	0
812	646599	46.49	116.1	5	5.00226	22.3272	0.129988	0.132985	521	472	22709.9	170770	1	1
812	648791	42.53	252.96	5	5.00226	17.5728	0.165156	0.168965	521	395	12461.9	73754.7	7	0
812	665666	57.48	243.12	6	6.00391	26.6698	0.146379	0.14904	521	270	3809.54	25560.5	0	0
812	665993	41.68	221.71	6	6.00391	25.12	0.15541	0.158235	521	286	4177.69	26401.7	3	1
812	667516	44.14	202.84	5	5.00226	27.4141	0.105867	0.108309	521	245	2900.98	26784.4	0	0
812	673379	55.09	246.19	8	8.00926	24.7102	0.239142	0.241264	521	372	8038.31	33317.4	0	1
812	697443	59.15	196.19	5	5.00226	33.8587	0.0857169	0.0876936	521	203	2402.32	27394.5	0	0
812	704755	43.07	211.92	5	5.00226	26.7529	0.108484	0.110986	521	198	1657.6	14935.2	2	0
812	709605	61.91	211.48	6	6.00391	35.2796	0.110656	0.112668	521	294	3920.75	34799.3	1	0
812	710270	61.71	152.92	12	12.0313	35.3639	0.28083	0.278578	521	420	14036.1	50384.7	0	1
812	716219	43.43	239.66	12	12.0313	22.2986	0.445377	0.441804	521	479	21550.9	48779.3	6	0
812	717865	40.3	138.77	5	5.00226	24.4402	0.11875	0.121488	521	385	8562.33	70478.9	3	1
812	719307	41.2	163.82	5	5.00226	25.4193	0.114176	0.116808	521	398	9670.99	82793.5	1	0
812	737060	45.9	211.58	6	6.00391	28.2562	0.138161	0.140672	521	459	18546.2	131840	6	0
812	745987	48.89	253.42	5	5.00226	19.6864	0.147425	0.150824	521	305	5254.76	34840.3	0	0
812	751331	46.11	113.26	11	11.0241	21.2156	0.420638	0.418955	521	449	17013.9	40610.4	1	0
812	758127	44.43	233.93	6	6.00391	24.245	0.161019	0.163946	521	272	3982	24288.5	0	0
812	758191	43.05	211.1	5	5.00226	26.7801	0.108374	0.110873	521	289	4426.31	39922.4	0	0
812	759384	68.22	146.85	5	5.00226	37.1952	0.0780278	0.0798272	521	219	2439.27	30556.9	0	0
812	770630	44.82	195.56	5	5.00226	27.2893	0.106352	0.108804	521	366	7001	64345	2	0
812	776940	63.87	146.26	5	5.00226	35.7924	0.081086	0.0829559	521	499	45688.1	550752	0	0
812	778214	48.19	210.29	9	9.01319	29.4675	0.234604	0.235646	521	435	11726.8	49764.5	2	0
812	780699	56.83	211.88	14	14.0497	33.3034	0.358811	0.353185	521	376	6881.25	19483.4	0	1
812	790425	40.38	145.12	5	5.00226	25.1037	0.115611	0.118277	521	415	10423.3	88126.4	2	2
812	791232	67.51	236.84	5	5.00226	31.8938	0.0909978	0.0930962	521	174	1490.65	16011.9	0	0
812	792073	61.2	119.7	12	12.0313	28.8855	0.343816	0.341058	521	388	9491.81	27830.5	1	0
812	794711	44.29	151.25	6	6.00391	27.5187	0.141864	0.144443	521	382	8422.89	58313	6	0
812	799183	55.29	133.66	7	7.00621	30.7217	0.159698	0.161846	521	341	6408	39593.2	1	0
812	799333	45.51	230.18	6	6.00391	25.6021	0.152484	0.155256	521	379	8707.7	56086.3	0	0
812	811729	49.55	110.72	5	5.00226	21.5829	0.134471	0.137572	521	320	5345.03	38852.7	1	0
812	812019	41.64	212.28	8	8.00926	25.959	0.227639	0.229658	521	424	10403.5	45299.8	1	0
812	818176	50.34	226.29	5	5.00226	28.6256	0.101387	0.103725	521	290	4060.42	39146.1	2	0
812	824652	40.01	159.26	5	5.00226	25.0732	0.115751	0.118421	521	376	7125.95	60174.9	5	0
812	825606	52.9	156.64	19	19.1241	31.739	0.536379	0.518792	521	482	21444.5	41335.4	2	1
812	830656	40.06	238.25	10	10.0181	21.1052	0.375173	0.37523	521	502	24654.2	65704.2	8	0
812	832679	41.61	151.1	5	5.00226	26.0681	0.111334	0.113901	521	442	12190.3	107025	1	0
812	839425	51.28	132.73	9	9.01319	28.8462	0.239657	0.240721	521	440	14284.6	59340.9	0	0
812	841617	47.31	211.08	8	8.00926	28.9957	0.203798	0.205606	521	467	17738.5	86273.9	5	2
812	842856	50.38	146.82	5	5.00226	30.37	0.0955634	0.0977671	521	278	3699.5	37839.9	0	0
812	850255	44.68	203.63	9	9.01319	27.7213	0.249382	0.25049	521	371	7874.98	31438.3	3	0
812	861194	45.64	240.31	5	5.00226	23.0873	0.125708	0.128607	521	279	3837.53	29839.2	0	0
812	862146	45.75	144.54	6	6.00391	27.9191	0.139829	0.142371	521	358	6103.25	42868.7	0	0
812	869252	62.14	246.81	5	5.00226	26.6244	0.109008	0.111521	521	196	2455.01	22013.8	0	0
812	875003	46.02	164.92	6	6.00391	27.8537	0.140158	0.142705	521	393	7301.78	51166.9	2	1
812	875706	53.3	153.8	5	5.00226	31.9599	0.0908096	0.0929037	521	132	962.172	10356.7	1	0
812	881403	64.31	130.01	5	5.00226	33.0652	0.087774	0.089798	521	216	3124.2	34791.5	0	0
812	891282	41.14	208.2	8	8.00926	25.8219	0.228847	0.230877	521	433	12427.6	53827.7	1	0
812	891477	42.76	111.24	5	5.00226	19.1743	0.151362	0.154852	521	475	20208	130499	4	0
812	892734	52.88	216.07	11	11.0241	31.2725	0.285365	0.284224	521	471	17771.1	62524.9	1	1
812	906898	50.37	236.73	6	6.00391	26.1297	0.149405	0.152121	521	204	1933.36	12709.4	0	0
812	909849	41.53	245.39	5	5.00226	19.7643	0.146844	0.15023	521	380	8468.13	56367.8	1	0
812	915037	72.95	249.82	5	5.00226	27.7365	0.104637	0.10705	521	435	11575.9	108136	0	0
812	922743	44.92	145.76	5	5.00226	27.5878	0.105201	0.107627	521	482	24546.9	228074	3	1
812	931102	41.58	136.9	5	5.00226	24.878	0.11666	0.11935	521	156	1184.33	9923.21	0	0
812	944603	56.17	131.54	5	5.00226	30.6082	0.0948199	0.0970064	521	218	2756.48	28415.4	0	0
812	953201	46.79	229.67	5	5.00226	26.3137	0.110295	0.112838	521	362	7870.43	69749.7	2	0
812	953332	44.18	122.63	5	5.00226	23.2621	0.124764	0.127641	521	299	4800.56	37609.9	1	0
812	984935	46.52	199.51	7	7.00621	28.4914	0.1722	0.174516	521	387	7988.02	45772.5	3	1
812	986036	41.7	161.51	5	5.00226	25.8787	0.112149	0.114735	521	299	3708.24	32320.1	1	0
812	1002007	53.64	231.07	8	8.00926	28.9808	0.203903	0.205712	521	449	14790.8	71900.6	3	0
812	1003897	63.85	197.9	7	7.00621	35.73	0.137313	0.13916	521	392	9310.21	66903	2	0
812	1013084	46.28	205.47	6	6.00391	28.5814	0.136589	0.139072	521	457	14870.7	106929	4	3
812	1015581	49.48	217.79	5	5.00226	29.5268	0.0982926	0.100559	521	356	6693.33	66561.1	1	1
812	1017308	58.6	127.59	5	5.00226	30.5183	0.095099	0.097292	521	402	9663.12	99320.8	1	0
812	1027040	51.45	137.58	7	7.00621	29.8062	0.164604	0.166817	521	312	5264.82	31560.4	0	0
812	1053781	51.98	246.24	6	6.00391	23.6118	0.165337	0.168342	521	356	7032.77	41776.6	2	0
812	1054517	42.11	214.86	12	12.0313	26.0528	0.381198	0.37814	521	508	37192.9	98357.3	4	3
812	1061013	46.57	204.27	5	5.00226	28.7143	0.101074	0.103405	521	349	6115.46	59141.1	1	0
812	1065322	59.71	238.64	6	6.00391	28.9897	0.134665	0.137113	521	472	18257.8	133159	1	0
812	1071805	61.62	122.76	6	6.00391	30.0693	0.129831	0.13219	521	434	11877.9	89854.5	1	1
812	1079728	42.03	149.61	8	8.00926	26.255	0.225072	0.227069	521	312	4640.01	20434.4	2	1
812	1085600	41.68	158.86	8	8.00926	26.0202	0.227103	0.229118	521	459	14608.5	63759.8	7	0
812	1088900	40.79	207.73	5	5.00226	25.634	0.113219	0.11583	521	337	5774.52	49853.4	0	1
812	1096232	52.61	157.81	5	5.00226	31.5665	0.0919412	0.0940613	521	333	6578.85	69942.2	2	0
812	1098275	44.13	211.43	6	6.00391	27.3412	0.142785	0.14538	521	442	21240.1	146101	15	0
812	1101070	62.16	129.91	5	5.00226	32.3571	0.0896946	0.091763	521	235	2516.7	27426.1	0	0
812	1108329	49.69	106.92	6	6.00391	20.1007	0.194217	0.197747	521	301	3054.13	15444.6	6	0
812	1108349	48.09	217.03	8	8.00926	28.9399	0.204191	0.206002	521	390	9396.58	45614	0	0
812	1120733	71.96	125.57	8	8.00926	33.7666	0.175003	0.176556	521	485	57935.4	328142	0	0
812	1123387	44.66	222.36	5	5.00226	26.576	0.109206	0.111725	521	378	10320.7	92375.9	1	0
812	1126445	47.36	141.65	33	33.6503	28.4399	1.10937	1.03364	521	521	65036.5	62919.7	7	2
812	1149779	42.31	147.1	6	6.00391	26.2902	0.148493	0.151192	521	266	3314.32	21921.3	1	0
812	1154368	44.84	136.34	5	5.00226	26.4726	0.109632	0.112161	521	276	3487.94	31097.7	3	0
812	1160960	54.9	203.27	5	5.00226	32.6197	0.0889727	0.0910244	521	212	2186.42	24020.1	0	0
812	1164547	56.8	218.03	7	7.00621	32.7163	0.149962	0.151979	521	335	5950.39	39152.7	1	0
812	1174351	50.88	200.81	5	5.00226	30.7014	0.094532	0.0967119	521	265	3328.85	34420.3	1	1
812	1181428	51.64	196.24	8	8.00926	30.6937	0.192524	0.194232	521	278	4001.69	20602.6	0	0
812	1184991	64.76	157.34	8	8.00926	36.3528	0.162553	0.163995	521	402	8604.59	52468.5	1	0
812	1192745	47.47	137.9	6	6.00391	28.0034	0.139408	0.141942	521	304	4375.5	30825.9	0	0
812	1194966	41.68	243.87	6	6.00391	20.2958	0.192351	0.195847	521	254	2699.86	13785.5	0	0
812	1203789	51.52	127.23	5	5.00226	27.6812	0.104846	0.107264	521	356	6858.05	63936.4	0	0
812	1206318	72.64	152.74	5	5.00226	38.6456	0.0750994	0.0768312	521	289	4132.97	53792.9	0	0
812	1206543	69.58	209.11	9	9.01319	37.8169	0.182807	0.183619	521	397	9496.58	51718.9	2	0
812	1207091	45.33	142.79	5	5.00226	27.5434	0.105371	0.1078	521	235	3461.33	32108.7	0	0
812	1210772	55.32	162.94	5	5.00226	32.4011	0.089573	0.0916385	521	168	1443.2	15748.8	0	0
812	1215043	54.14	216.25	8	8.00926	31.8071	0.185784	0.187433	521	257	3995.32	21316	0	0
812	1219069	41.33	164.2	7	7.00621	25.4551	0.19274	0.195332	521	441	18114	92734.6	6	0
812	1247295	47.66	135.47	5	5.00226	27.7082	0.104744	0.107159	521	398	9909.23	92472	6	0
812	1247458	40.87	143.55	6	6.00391	25.2504	0.154608	0.157418	521	389	9996.44	63502.5	1	0
812	1262239	46.08	129.02	11	11.0241	25.6977	0.347272	0.345883	521	485	23955.6	69259.2	7	1
